session,group,type,channel,trial,latHi,latLo,latDiff,included
250929_Dupi_NMH_GH_3,DupiS3,Dupi,macBP3,33,326,280,-46,1
250929_Dupi_NMH_GH_3,DupiS3,Dupi,macBP3,34,488,506,18,1
250929_Dupi_NMH_GH_3,DupiS3,Dupi,macBP3,35,2604,2678,74,1
250929_Dupi_NMH_GH_3,DupiS3,Dupi,macBP3,36,376,360,-16,1
250929_Dupi_NMH_GH_3,DupiS3,Dupi,macBP3,37,1210,1170,-40,1
250929_Dupi_NMH_GH_3,DupiS3,Dupi,macBP3,38,106,140,34,1
250929_Dupi_NMH_GH_3,DupiS3,Dupi,macBP3,39,2250,2206,-44,1
250929_Dupi_NMH_GH_3,DupiS3,Dupi,macBP3,40,2810,3000,190,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,1,560,570,10,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,2,2164,2232,68,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,3,1682,1636,-46,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,4,1236,1198,-38,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,5,2624,2746,122,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,6,386,348,-38,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,7,1738,1712,-26,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,8,368,346,-22,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,9,1880,1902,22,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,10,1456,1354,-102,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,11,528,814,286,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,12,2396,2378,-18,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,13,2842,2846,4,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,14,574,580,6,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,15,2424,2474,50,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,16,1206,1234,28,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,17,1368,1352,-16,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,18,2750,2760,10,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,19,498,458,-40,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,20,618,692,74,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,21,2316,2356,40,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,22,182,182,0,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,23,402,326,-76,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,24,2090,2652,562,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,25,2504,2504,0,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,26,1924,1988,64,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,27,1888,1888,0,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,28,1182,1224,42,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,29,2828,2404,-424,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,30,466,480,14,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,31,1020,790,-230,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,32,1830,2056,226,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,33,736,750,14,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,34,920,998,78,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,35,722,684,-38,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,36,2216,2230,14,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,37,2012,2076,64,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,38,1834,1884,50,1
251002_Dupi_NMH_AB_3,DupiS3,Dupi,macBP1,39,2218,2318,100,1
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,1,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,2,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,3,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,4,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,5,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,6,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,7,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,8,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,9,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,10,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,11,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,12,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,13,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,14,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,15,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,16,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,17,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,18,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,19,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,20,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,21,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,22,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,23,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,24,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,25,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,26,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,27,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,28,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,29,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,30,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,31,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,32,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,33,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,34,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,35,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,36,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,37,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,38,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,39,NaN,NaN,NaN,0
251013_Dupi_NMH_JN_3,DupiS3,Dupi,macBP5,40,NaN,NaN,NaN,0
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,1,2534,2528,-6,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,2,418,310,-108,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,3,1150,1158,8,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,4,2060,1972,-88,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,5,306,330,24,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,6,982,812,-170,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,7,1996,2004,8,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,8,446,340,-106,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,9,1974,1898,-76,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,10,732,656,-76,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,11,800,1006,206,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,12,1046,1236,190,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,13,1216,1258,42,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,14,516,472,-44,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,15,1994,1886,-108,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,16,1680,1546,-134,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,17,480,340,-140,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,18,2556,2590,34,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,19,2424,2424,0,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,20,926,772,-154,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,21,978,898,-80,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,22,354,454,100,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,23,2796,2778,-18,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,24,2574,2702,128,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,25,988,1064,76,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,26,830,870,40,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,27,2490,2448,-42,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,28,1830,1780,-50,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,29,1438,1336,-102,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,30,1100,1138,38,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,31,802,682,-120,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,32,2584,2588,4,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,33,2702,2756,54,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,34,1974,1872,-102,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,35,1866,1954,88,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,36,2192,2220,28,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,37,374,274,-100,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,38,1418,1316,-102,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,39,1880,1930,50,1
260406_Dupi_NMH_BS_1,DupiS1,Dupi,macBP5,40,1332,1122,-210,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,1,312,252,-60,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,2,210,114,-96,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,3,2354,2482,128,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,4,570,762,192,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,5,208,264,56,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,6,2324,2514,190,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,7,610,726,116,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,8,2188,2062,-126,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,9,2878,3000,122,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,10,488,606,118,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,11,72,88,16,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,12,1734,1914,180,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,13,332,350,18,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,14,48,2,-46,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,15,186,112,-74,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,16,190,240,50,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,17,2510,2572,62,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,18,1754,1774,20,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,19,2888,3000,112,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,20,212,186,-26,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,21,380,248,-132,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,22,3000,3000,0,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,23,738,656,-82,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,24,386,370,-16,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,25,546,498,-48,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,26,396,294,-102,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,27,62,2,-60,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,28,620,512,-108,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,29,46,2,-44,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,30,582,680,98,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,31,390,194,-196,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,32,1994,2104,110,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,33,2066,2188,122,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,34,1726,1616,-110,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,35,716,796,80,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,36,428,72,-356,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,37,56,30,-26,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,38,1124,1184,60,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,39,98,170,72,1
260316_Dupi_NMH_PD_1,DupiS1,Dupi,macBP3,40,2510,2368,-142,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,1,1814,1750,-64,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,2,714,896,182,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,3,2908,3000,92,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,4,638,696,58,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,5,468,478,10,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,6,2882,2976,94,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,7,1016,928,-88,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,8,368,460,92,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,9,3000,3000,0,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,10,394,652,258,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,11,1986,2126,140,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,12,1156,1156,0,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,13,2076,2148,72,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,14,962,920,-42,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,15,2598,2892,294,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,16,1608,1472,-136,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,17,92,36,-56,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,18,1810,1826,16,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,19,90,60,-30,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,20,2088,2170,82,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,21,550,500,-50,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,22,2932,3000,68,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,23,282,234,-48,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,24,2702,2608,-94,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,25,412,608,196,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,26,2942,2724,-218,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,27,2284,2294,10,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,28,848,832,-16,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,29,1568,1470,-98,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,30,2002,2024,22.0000000000002,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,31,2842,2736,-106,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,32,1782,1776,-6,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,33,1518,1426,-92,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,34,858,766,-92,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,35,1894,1940,46,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,36,496,456,-40,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,37,1118,1028,-90,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,38,546,460,-86,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,39,2930,3000,70,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,40,2856,3000,144,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,41,656,950,294,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,42,2676,2444,-232,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,43,1210,1116,-94,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,44,1532,1514,-18,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,45,2658,2676,18,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,46,1776,2022,246,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,47,2812,2774,-38,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,48,790,624,-166,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,49,412,432,20,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,50,2116,2072,-44,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,51,1702,1768,66,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,52,1482,1528,46,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,53,392,240,-152,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,54,600,492,-108,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,55,900,956,56,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,56,2156,2042,-114,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,57,1452,1508,56,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,58,2448,2312,-136,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,59,388,296,-92,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,60,2468,2750,282,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,1,494,458,-36,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,2,1218,1276,58,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,3,2746,2722,-24,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,4,234,246,12,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,5,2,2,0,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,6,96,106,10,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,7,1344,1358,14,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,8,2236,2226,-10,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,9,104,108,4,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,10,90,66,-24,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,11,878,814,-64,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,12,990,948,-42,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,13,148,104,-44,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,14,20,212,192,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,15,2664,2738,74,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,16,1946,1950,4,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,17,1998,2066,68,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,18,2616,2676,60,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,19,2082,2042,-40.0000000000002,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,20,2278,2210,-68,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,21,2948,2944,-4,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,22,936,932,-4,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,23,3000,2986,-14,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,24,2480,2562,82,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,25,1168,1168,0,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,26,2754,2758,4,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,27,2934,2920,-14,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,28,2988,2968,-20,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,29,2720,2678,-42,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,30,2376,2388,12,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,31,1042,1082,40,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,32,1898,1886,-12,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,33,1274,1258,-16,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,34,1266,1254,-12,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,35,2950,2940,-10,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,36,2946,3000,54,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,37,1712,1724,12,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,38,2854,2816,-38,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,39,1832,1834,2,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,40,1972,1934,-38,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,1,320,10,-310,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,2,502,364,-138,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,3,1830,2302,472,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,4,274,288,14,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,5,44,2,-42,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,6,208,338,130,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,7,566,682,116,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,8,2216,2140,-76,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,9,2486,2490,4,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,10,2376,2882,506,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,11,2484,2484,0,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,12,2510,2422,-88,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,13,280,404,124,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,14,2938,2938,0,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,15,2914,2836,-78,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,16,1790,1580,-210,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,17,3000,2776,-224,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,18,1780,1964,184,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,19,2638,2736,98,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,20,308,354,46,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,21,3000,3000,0,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,22,2102,2020,-82,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,23,1852,1852,0,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,24,2106,2012,-94,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,25,458,458,0,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,26,332,464,132,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,27,2630,2430,-200,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,28,2360,2084,-276,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,29,1738,1728,-10,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,30,304,476,172,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,31,2212,1728,-484,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,32,1780,1746,-34,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,33,2932,3000,68,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,34,1562,1634,72,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,35,2628,2650,22,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,36,398,696,298,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,37,2616,2716,100,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,38,1628,1786,158,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,39,2276,2304,28,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,40,394,424,30,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,1,3000,2780,-220,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,2,2030,1932,-97.9999999999998,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,3,1172,1216,44,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,4,632,644,12,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,5,1216,1250,34,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,6,1160,1176,16,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,7,750,834,84,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,8,1212,1214,2,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,9,1902,1942,40,1
